55,activityrecognition,vehicle,56
247303,android.sensor.gravity,0.6781376,-1.0032078,9.731603
247354,android.sensor.gravity,0.6770191,-1.0034195,9.731659
247405,android.sensor.gyroscope,0.0012664795,0.0062408447,0.0066375732
247456,android.sensor.gravity,0.67435056,-1.0027214,9.731915
247506,android.sensor.gyroscope,-0.0012054443,0.0013580322,-0.005554199
247557,android.sensor.rotation_vector,-0.060192075,-0.013560656,-0.36377615,0.9294407,0.17453292
247609,android.sensor.gyroscope,0.0024719238,0.009887695,-6.866455E-4
247660,android.sensor.gyroscope,-0.0012054443,0.0013580322,-6.866455E-4
247709,android.sensor.accelerometer,0.6907196,-0.9820099,9.56842
247761,android.sensor.gyroscope,3.0517578E-5,-0.001083374,-0.003112793
247811,android.sensor.gyroscope,-0.0024108887,1.2207031E-4,0.0066375732
247861,android.sensor.rotation_vector,-0.060231972,-0.013669431,-0.36369568,0.929468,0.17453292
247912,android.sensor.gyroscope,-0.0036468506,-0.002319336,-6.866455E-4
247963,android.sensor.gyroscope_uncalibrated,0.027420044,0.004119873,-0.022659302,0.027389532,0.012557983,-0.020767212
248014,android.sensor.gravity,0.68166965,-1.00121,9.731562
248066,android.sensor.gyroscope,0.0037078857,-0.002319336,-6.866455E-4
248115,android.sensor.gravity,0.68093735,-1.0002707,9.7317095
248167,android.sensor.accelerometer,0.6536865,-0.9530792,9.5460205
248219,android.sensor.gravity,0.68189096,-1.0008794,9.731581
248269,android.sensor.rotation_vector,-0.060305316,-0.013796876,-0.36360988,0.9294949,0.17453292
248322,android.sensor.accelerometer,0.6626892,-0.9429016,9.56517
248371,android.sensor.accelerometer,0.6602478,-1.0347748,9.567642
248421,android.sensor.gravity,0.68078244,-1.0002788,9.731719
248472,android.sensor.gravity,0.6784212,-1.0014967,9.731759
248523,android.sensor.game_rotation_vector,-0.009785536,-0.06094449,0.7267515,0.68412155
248573,android.sensor.rotation_vector,-0.06012674,-0.013543258,-0.3637701,0.92944753,0.17453292
248627,android.sensor.gyroscope,0.0024719238,0.005004883,-0.004348755
248677,android.sensor.gyroscope,-0.0012054443,-0.005996704,-6.866455E-4
248728,android.sensor.gyroscope,-0.0012054443,-0.009643555,-6.866455E-4
248778,android.sensor.gyroscope,-0.0036468506,-0.002319336,0.0029907227
248829,android.sensor.gyroscope,-0.0036468506,-0.001083374,5.493164E-4
248879,android.sensor.linear_acceleration,-0.0037137866,0.02726686,0.005379677
248930,android.sensor.orientation,42.553314,5.905358,3.9785833
248981,android.sensor.orientation,42.551117,5.908021,3.9834821
249031,android.sensor.linear_acceleration,-0.026679039,-0.00524503,-0.02528572
249083,android.sensor.accelerometer,0.6510925,-0.9640045,9.5625305
249134,android.sensor.magnetic_field_uncalibrated,-88.32245,-55.926514,-93.18237,-61.833984,-88.77106,-60.523987
249185,android.sensor.linear_acceleration,0.003871441,0.014426291,0.009437561
249236,android.sensor.gyroscope,-0.0036468506,-0.013320923,0.0029907227
249286,android.sensor.linear_acceleration,0.0031288266,-0.0065540075,0.026285172
249337,android.sensor.gravity,0.6827145,-1.0043638,9.731163
-249389,sound,80.27864241422408
249439,android.sensor.gravity,0.68530375,-1.00392,9.731028
249490,android.sensor.rotation_vector,-0.06050829,-0.013911884,-0.3635763,0.9294931,0.17453292
249543,android.sensor.gyroscope,0.0024719238,0.0025634766,-6.866455E-4
249591,android.sensor.gravity,0.68286467,-1.0032847,9.731264
249644,android.sensor.gyroscope,-0.0024108887,0.0025634766,-0.0018920898
249694,android.sensor.gyroscope,0.0024719238,0.0013580322,-0.0018920898
249744,android.sensor.accelerometer,0.64964294,-0.96939087,9.551361
249795,android.sensor.rotation_vector,-0.060499366,-0.014043232,-0.36346066,0.92953694,0.17453292
249850,android.sensor.gyroscope,-0.004852295,-0.004760742,0.005432129
249897,android.sensor.linear_acceleration,-0.026654482,0.0239349,-0.019444466
249948,android.sensor.accelerometer,0.6784363,-0.9741516,9.562607
250001,android.sensor.gyroscope,-0.0024108887,0.008682251,-6.866455E-4
250050,android.sensor.game_rotation_vector,-0.009499049,-0.061361562,0.7267917,0.68404555
250101,android.sensor.rotation_vector,-0.06041867,-0.013949327,-0.3635154,0.9295222,0.17453292
250157,android.sensor.gyroscope,-0.0024108887,-0.001083374,0.0017547607
250207,android.sensor.magnetic_field,-23.930359,31.30951,-33.493042
250258,android.sensor.magnetic_field,-25.294495,30.627441,-31.488037
250308,android.sensor.rotation_vector,-0.0602983,-0.014123172,-0.36332756,0.92960083,0.17453292
250358,android.sensor.rotation_vector,-0.06030126,-0.014076144,-0.3633689,0.9295852,0.17453292
250412,android.sensor.gravity,0.68800503,-0.99825877,9.731419
250465,android.sensor.accelerometer,0.6731415,-0.9631958,9.575577
250515,android.sensor.gravity,0.68632686,-0.99717563,9.731648
250567,android.sensor.gyroscope_uncalibrated,0.027420044,0.016357422,-0.01777649,0.027389532,0.012557983,-0.020767212
250621,android.sensor.accelerometer,0.6979523,-1.0473785,9.598694
250671,android.sensor.rotation_vector,-0.06007792,-0.014070832,-0.3633019,0.9296259,0.17453292
250722,android.sensor.gyroscope,-0.0036468506,0.0062408447,-0.004348755
250773,android.sensor.gravity,0.68374294,-0.9961335,9.731937
250825,android.sensor.accelerometer,0.67362976,-0.9874573,9.581131
250875,android.sensor.gravity,0.68494594,-0.99388266,9.732082
250928,android.sensor.magnetic_field,-25.294495,31.991577,-32.824707
250978,android.sensor.magnetic_field,-24.612427,31.651306,-32.49054
251028,android.sensor.magnetic_field,-25.805664,30.458069,-31.655884
251078,android.sensor.accelerometer,0.66259766,-0.9642639,9.577087
251128,android.sensor.orientation,42.505737,5.8520145,3.992147
251179,android.sensor.magnetic_field,-26.14746,32.162476,-31.321716
251230,android.sensor.gyroscope,3.0517578E-5,-0.002319336,-0.005554199
251281,android.sensor.gyroscope_uncalibrated,0.031097412,0.011474609,-0.019012451,0.027389532,0.012557983,-0.020767212
251332,android.sensor.geomagnetic_rotation_vector,-0.059736207,-0.015693465,-0.33316255,0.9408443,0.17453292
251383,android.sensor.magnetic_field_uncalibrated,-86.95831,-58.31299,-93.18237,-61.833984,-88.77106,-60.523987
251433,android.sensor.gyroscope,0.0037078857,0.0013580322,-0.004348755
251485,android.sensor.gravity,0.6807338,-0.9997346,9.731779
251536,android.sensor.accelerometer,0.67611694,-0.99176025,9.574173
251587,android.sensor.gyroscope,3.0517578E-5,0.0013580322,-0.003112793
251638,android.sensor.gyroscope,-0.007293701,-0.009643555,0.007873535
251688,android.sensor.gyroscope,-0.0036468506,-0.005996704,0.0029907227
251739,android.sensor.gyroscope,-0.0012054443,0.0025634766,-6.866455E-4
251789,android.sensor.accelerometer,0.65141296,-0.99534607,9.575394
251843,android.sensor.gyroscope,0.00491333,-0.002319336,0.0017547607
251893,android.sensor.gyroscope,-0.0036468506,1.2207031E-4,5.493164E-4
251942,android.sensor.geomagnetic_rotation_vector,-0.05954328,-0.015625639,-0.33316535,0.9408567,0.17453292
251993,android.sensor.game_rotation_vector,-0.009887252,-0.061133306,0.72692853,0.68391514
252044,android.sensor.gyroscope,3.0517578E-5,-0.004760742,0.0066375732
252096,android.sensor.gravity,0.6805081,-1.0048449,9.731268
252145,android.sensor.rotation_vector,-0.06041964,-0.013573347,-0.36383834,0.92940134,0.17453292
252195,android.sensor.rotation_vector,-0.06044446,-0.013564526,-0.36385387,0.9293938,0.17453292
252247,android.sensor.gravity,0.681374,-1.0040057,9.731295
252298,android.sensor.gyroscope_uncalibrated,0.028656006,-0.0019683838,-0.021453857,0.027389532,0.012557983,-0.020767212
252348,android.sensor.gravity,0.6853923,-1.003315,9.731083
252402,android.sensor.accelerometer,0.66793823,-0.9792633,9.567596
252451,android.sensor.rotation_vector,-0.060481567,-0.013866508,-0.36360666,0.92948365,0.17453292
252501,android.sensor.rotation_vector,-0.060408127,-0.013879544,-0.3635719,0.92950183,0.17453292
252554,android.sensor.gyroscope,3.0517578E-5,-0.002319336,-0.0018920898
252605,android.sensor.gyroscope,0.0012664795,0.0025634766,-0.003112793
252655,android.sensor.gyroscope,3.0517578E-5,-0.003540039,-0.0018920898
252705,android.sensor.accelerometer,0.6852722,-0.9707031,9.576843
252756,android.sensor.gyroscope,-0.0012054443,1.2207031E-4,-0.0018920898
252806,android.sensor.gyroscope,0.0024719238,-0.004760742,-0.004348755
252857,android.sensor.gyroscope,0.0012664795,0.009887695,0.0017547607
252907,android.sensor.gyroscope,3.0517578E-5,-0.005996704,0.0066375732
252959,android.sensor.gravity,0.6786038,-1.0000225,9.731898
253010,android.sensor.magnetic_field,-25.123596,32.162476,-31.321716
253061,android.sensor.magnetic_field,-26.487732,32.502747,-32.32422
253111,android.sensor.game_rotation_vector,-0.009723846,-0.061052553,0.7269278,0.68392545
253161,android.sensor.accelerometer,0.6615906,-0.9957123,9.572754
253213,android.sensor.magnetic_field_uncalibrated,-86.44714,-56.437683,-92.68036,-61.833984,-88.77106,-60.523987
253266,android.sensor.gyroscope,3.0517578E-5,0.0013580322,0.004196167
253316,android.sensor.gravity,0.6789435,-1.0006462,9.731811
253367,android.sensor.gyroscope,-0.0036468506,0.008682251,-0.003112793
253421,android.sensor.gyroscope,3.0517578E-5,-0.00843811,5.493164E-4
253469,android.sensor.gravity,0.6755559,-1.0003378,9.732078
253522,android.sensor.gyroscope,0.0024719238,0.0013580322,-0.006790161
253572,android.sensor.accelerometer,0.6612396,-0.9682617,9.579971
253622,android.sensor.geomagnetic_rotation_vector,-0.059550457,-0.015608637,-0.3331811,0.9408509,0.17453292
253672,android.sensor.geomagnetic_rotation_vector,-0.059581906,-0.015589938,-0.33320487,0.94084084,0.17453292
253723,android.sensor.gyroscope,0.0012664795,0.0062408447,0.0029907227
253773,android.sensor.gyroscope,0.0073547363,0.0025634766,-0.0018920898
253828,android.sensor.gyroscope,-0.0012054443,-0.002319336,5.493164E-4
253879,android.sensor.gyroscope,3.0517578E-5,1.2207031E-4,0.0066375732
253930,android.sensor.gyroscope,-0.0012054443,-0.0072021484,5.493164E-4
253980,android.sensor.gyroscope,3.0517578E-5,-0.002319336,-6.866455E-4
254034,android.sensor.magnetic_field,-25.123596,32.502747,-32.991028
254086,android.sensor.magnetic_field,-24.441528,32.844543,-32.658386
254136,android.sensor.accelerometer,0.67871094,-0.9798279,9.58345
254184,android.sensor.accelerometer,0.6631775,-0.9787903,9.564865
254234,android.sensor.linear_acceleration,-0.003196597,-0.0032940507,-0.0042819977
254285,android.sensor.orientation,42.526062,5.8886967,3.9978793
254336,android.sensor.magnetic_field,-25.294495,33.01544,-32.824707
254387,android.sensor.magnetic_field,-24.441528,32.502747,-31.655884
254438,android.sensor.gyroscope,-0.0036468506,1.2207031E-4,0.0029907227
254489,android.sensor.game_rotation_vector,-0.009784846,-0.061262175,0.7269236,0.6839103
254539,android.sensor.gyroscope,-0.0024108887,-0.005996704,5.493164E-4
254590,android.sensor.gyroscope,-0.004852295,-0.002319336,-6.866455E-4
254641,android.sensor.linear_acceleration,-4.1502714E-4,0.013444364,0.011915207
254692,android.sensor.game_rotation_vector,-0.0096953465,-0.061329454,0.72691655,0.683913
254743,android.sensor.orientation,42.520905,5.8869386,4.0026827
254796,android.sensor.gyroscope,0.0012664795,0.0062408447,0.004196167
254846,android.sensor.gyroscope_uncalibrated,0.024978638,0.012680054,-0.01777649,0.027389532,0.012557983,-0.020767212
254899,android.sensor.rotation_vector,-0.06045743,-0.01373043,-0.3637157,0.9294446,0.17453292
254951,android.sensor.gyroscope,-0.007293701,1.2207031E-4,0.004196167
255002,android.sensor.gyroscope,0.0024719238,0.0013580322,5.493164E-4
255051,android.sensor.accelerometer,0.6635895,-0.9740143,9.562225
255101,android.sensor.rotation_vector,-0.06027378,-0.013813753,-0.3635853,0.9295063,0.17453292
255152,android.sensor.gyroscope,0.0012664795,0.005004883,-0.0018920898
255203,android.sensor.gyroscope,0.0012664795,0.0025634766,-0.0018920898
255253,android.sensor.gravity,0.6796559,-0.996723,9.732163
255304,android.sensor.accelerometer,0.68621826,-0.9862671,9.575821
255354,android.sensor.gyroscope_uncalibrated,0.028656006,0.017562866,-0.021453857,0.027389532,0.012557983,-0.020767212
255409,android.sensor.magnetic_field,-24.783325,32.502747,-32.658386
255460,android.sensor.accelerometer,0.67837524,-0.9683533,9.58783
255510,android.sensor.accelerometer,0.6539459,-0.993042,9.547043
255562,android.sensor.gyroscope_uncalibrated,0.02986145,0.005355835,-0.020217896,0.027389532,0.012557983,-0.020767212
255614,android.sensor.gravity,0.6829104,-0.99922144,9.731679
255664,android.sensor.game_rotation_vector,-0.009595744,-0.06102877,0.7269466,0.6839094
255720,android.sensor.orientation,42.515778,5.8593874,3.9860508
255771,android.sensor.gyroscope,0.0012664795,-0.004760742,0.0029907227
255823,android.sensor.rotation_vector,-0.060155682,-0.01373172,-0.36361778,0.9295025,0.17453292
255878,android.sensor.gyroscope,0.0024719238,0.0025634766,-0.0018920898
255929,android.sensor.rotation_vector,-0.060049545,-0.013641216,-0.36366135,0.9294936,0.17453292
255982,android.sensor.magnetic_field_uncalibrated,-86.95831,-58.31299,-93.84918,-61.833984,-88.77106,-60.523987
256033,android.sensor.rotation_vector,-0.060178608,-0.01386847,-0.3635078,0.92954195,0.17453292
256085,android.sensor.accelerometer,0.6741333,-0.98379517,9.557739
256140,android.sensor.gyroscope,-0.007293701,-0.002319336,0.004196167
256192,android.sensor.gravity,0.6823651,-0.99882466,9.731758
256242,android.sensor.gyroscope_uncalibrated,0.023742676,0.016357422,-0.022659302,0.027389532,0.012557983,-0.020767212
256295,android.sensor.orientation,42.504852,5.8544736,3.9952593
256349,android.sensor.gravity,0.68382317,-1.0002859,9.731505
256400,android.sensor.rotation_vector,-0.060404092,-0.013983204,-0.36348164,0.92953587,0.17453292
256451,android.sensor.magnetic_field,-25.294495,30.28717,-30.821228
256501,android.sensor.accelerometer,0.6398773,-0.9644928,9.573837
256553,android.sensor.geomagnetic_rotation_vector,-0.059639774,-0.015603283,-0.33320972,0.94083524,0.17453292
256604,android.sensor.magnetic_field,-24.272156,30.627441,-32.49054
256657,android.sensor.accelerometer,0.6616821,-0.9850311,9.567047
256709,android.sensor.gyroscope,0.0024719238,-0.001083374,-6.866455E-4
256759,android.sensor.gyroscope,-0.0036468506,0.005004883,-0.0079956055
256810,android.sensor.gyroscope,0.0012664795,0.0037994385,0.0029907227
256860,android.sensor.gyroscope_uncalibrated,0.027420044,0.009017944,-0.01777649,0.027389532,0.012557983,-0.020767212
256910,android.sensor.gyroscope,-0.0036468506,0.008682251,5.493164E-4
256966,android.sensor.gyroscope,3.0517578E-5,0.0062408447,5.493164E-4
257016,android.sensor.gyroscope,-0.0036468506,-0.0072021484,5.493164E-4
257067,android.sensor.rotation_vector,-0.060694534,-0.013690949,-0.36382574,0.9293867,0.17453292
257121,android.sensor.magnetic_field,-24.954224,31.30951,-31.822205
257169,android.sensor.game_rotation_vector,-0.00987049,-0.061453573,0.7269462,0.6838679
257221,android.sensor.game_rotation_vector,-0.009795553,-0.061578404,0.7269835,0.68381804
257272,android.sensor.gravity,0.68729305,-1.0085437,9.730409
257322,android.sensor.rotation_vector,-0.060863398,-0.0140122045,-0.3636041,0.92945755,0.17453292
257374,android.sensor.gyroscope,-0.004852295,-0.0072021484,0.007873535
257425,android.sensor.orientation,42.506958,5.9257407,4.0518136
257477,android.sensor.accelerometer,0.6707001,-0.97872925,9.564743
257527,android.sensor.geomagnetic_rotation_vector,-0.059770107,-0.015898343,-0.333005,0.9408945,0.17453292
257578,android.sensor.game_rotation_vector,-0.009539322,-0.061507136,0.7269727,0.6838396
257630,android.sensor.gyroscope,-0.0036468506,-0.005996704,-6.866455E-4
257681,android.sensor.gyroscope,-0.0036468506,-0.001083374,0.0017547607
257732,android.sensor.gyroscope,-0.0036468506,-0.004760742,0.0017547607
257786,android.sensor.gyroscope,0.0024719238,-0.003540039,-6.866455E-4
257835,android.sensor.gyroscope,0.0012664795,0.0037994385,-6.866455E-4
-257888,sound,81.52333878689865
257942,android.sensor.gyroscope,-0.0012054443,1.2207031E-4,-6.866455E-4
257991,android.sensor.accelerometer,0.66033936,-0.9797821,9.565796
258043,android.sensor.gyroscope,3.0517578E-5,-0.0072021484,-0.004348755
258094,android.sensor.gyroscope,-0.0012054443,0.01234436,0.0029907227
258144,android.sensor.gyroscope,-0.0012054443,1.2207031E-4,-0.005554199
258194,android.sensor.gyroscope,0.0037078857,-0.0072021484,-0.0018920898
258246,android.sensor.gravity,0.68582046,-1.0017765,9.731212
258296,android.sensor.rotation_vector,-0.06038955,-0.0141058415,-0.3633717,0.92957795,0.17453292
258348,android.sensor.magnetic_field,-23.590088,30.28717,-30.821228
258400,android.sensor.rotation_vector,-0.060265,-0.014109489,-0.36332867,0.9296028,0.17453292
258451,android.sensor.magnetic_field_uncalibrated,-86.95831,-57.29065,-90.8432,-61.833984,-88.77106,-60.523987
258503,android.sensor.linear_acceleration,0.0020276308,-0.005787909,0.021068573
258554,android.sensor.geomagnetic_rotation_vector,-0.059750404,-0.015836619,-0.33304992,0.9408809,0.17453292
258607,android.sensor.accelerometer,0.67375183,-0.95799255,9.560455
258658,android.sensor.gyroscope,3.0517578E-5,-0.001083374,0.004196167
258710,android.sensor.linear_acceleration,-0.008702934,0.0051638484,0.007777214
258762,android.sensor.game_rotation_vector,-0.009513949,-0.06135891,0.72697663,0.6838491
258814,android.sensor.gyroscope,3.0517578E-5,0.008682251,0.004196167
258864,android.sensor.gyroscope_uncalibrated,0.031097412,0.017562866,-0.016571045,0.027389532,0.012557983,-0.020767212
258919,android.sensor.magnetic_field,-25.123596,30.458069,-31.655884
258970,android.sensor.gyroscope,-0.0012054443,-0.00843811,0.0017547607
259020,android.sensor.gyroscope,-0.0024108887,0.0037994385,0.0029907227
259073,android.sensor.gravity,0.6854192,-1.0034326,9.73107
259121,android.sensor.gyroscope,-0.006088257,0.005004883,-6.866455E-4
259174,android.sensor.magnetic_field_uncalibrated,-87.47101,-58.143616,-93.01453,-61.833984,-88.77106,-60.523987
259228,android.sensor.gyroscope_uncalibrated,0.027420044,0.021240234,-0.01777649,0.027389532,0.012557983,-0.020767212
259280,android.sensor.gravity,0.6809134,-1.0025294,9.731479
259332,android.sensor.gyroscope,-0.004852295,-0.003540039,0.0029907227
259383,android.sensor.gyroscope,-0.0012054443,-0.001083374,0.004196167
259434,android.sensor.gyroscope,-0.0012054443,0.0025634766,0.0017547607
259490,android.sensor.gyroscope,-0.004852295,-0.009643555,0.005432129
259541,android.sensor.accelerometer,0.6706085,-0.9875641,9.560562
259591,android.sensor.magnetic_field,-23.75946,30.116272,-32.658386
259642,android.sensor.rotation_vector,-0.060457867,-0.013831684,-0.36362895,0.92947704,0.17453292
259694,android.sensor.gyroscope,-0.0036468506,-0.002319336,0.004196167
259744,android.sensor.accelerometer,0.67378235,-0.969223,9.590027
259794,android.sensor.rotation_vector,-0.060514364,-0.013780728,-0.36369082,0.92944986,0.17453292
259846,android.sensor.gyroscope,-0.0012054443,0.0037994385,-0.003112793
259896,android.sensor.geomagnetic_rotation_vector,-0.059770983,-0.015724814,-0.33314648,0.9408473,0.17453292
259948,android.sensor.accelerometer,0.6650543,-0.96092224,9.572937
259998,android.sensor.accelerometer,0.6663971,-1.0069122,9.578201
260051,android.sensor.gravity,0.6837628,-1.0073375,9.7307825
260099,android.sensor.linear_acceleration,-0.011795521,0.0012274384,0.0051612854
260152,android.sensor.gyroscope,-0.0012054443,-0.005996704,-0.005554199
260201,android.sensor.accelerometer,0.6531372,-0.9844513,9.549927
260259,android.sensor.gyroscope,0.0037078857,0.005004883,5.493164E-4
260308,android.sensor.accelerometer,0.67263794,-0.97720337,9.575348
260355,android.sensor.game_rotation_vector,-0.009629403,-0.061168604,0.7269893,0.683851
260407,android.sensor.rotation_vector,-0.06030886,-0.013876917,-0.36354235,0.9295199,0.17453292
260460,android.sensor.gyroscope,0.0024719238,-0.002319336,-0.0018920898
260509,android.sensor.game_rotation_vector,-0.009561476,-0.0611812,0.72698534,0.68385506
260561,android.sensor.gyroscope,-0.0012054443,0.007446289,-0.0018920898
260612,android.sensor.gyroscope,0.0012664795,0.005004883,-0.0018920898
260662,android.sensor.rotation_vector,-0.060296334,-0.013761283,-0.36363754,0.9294852,0.17453292
260715,android.sensor.magnetic_field,-24.101257,31.480408,-31.655884
260764,android.sensor.gravity,0.68714815,-1.0030448,9.730988
260816,android.sensor.linear_acceleration,-0.0032265782,0.009328961,-2.2411346E-4
260866,android.sensor.game_rotation_vector,-0.009588409,-0.061333224,0.7269814,0.6838453
260916,android.sensor.magnetic_field_uncalibrated,-87.12921,-57.80182,-91.67938,-61.833984,-88.77106,-60.523987
260967,android.sensor.magnetic_field_uncalibrated,-87.81128,-58.483887,-91.01105,-61.833984,-88.77106,-60.523987
261018,android.sensor.magnetic_field_uncalibrated,-87.81128,-58.143616,-92.012024,-61.833984,-88.77106,-60.523987
261069,android.sensor.rotation_vector,-0.060434196,-0.014036365,-0.36344567,0.9295472,0.17453292
261120,android.sensor.gyroscope,3.0517578E-5,1.2207031E-4,0.0017547607
261170,android.sensor.orientation,42.502045,5.8798685,4.01974
261221,android.sensor.gyroscope_uncalibrated,0.026184082,0.0065612793,-0.011688232,0.027389532,0.012557983,-0.020767212
261272,android.sensor.rotation_vector,-0.060652986,-0.014117814,-0.36344588,0.92953163,0.17453292
261322,android.sensor.accelerometer,0.6583557,-0.98239136,9.573334
261373,android.sensor.gyroscope,0.0024719238,1.2207031E-4,-0.0018920898
261427,android.sensor.gyroscope,-0.0024108887,-0.002319336,0.0029907227
261475,android.sensor.geomagnetic_rotation_vector,-0.059808247,-0.015848763,-0.3330557,0.94087493,0.17453292
261526,android.sensor.accelerometer,0.67930603,-0.99606323,9.58522
261577,android.sensor.accelerometer,0.6757355,-0.9793854,9.552856
261628,android.sensor.gyroscope,-0.0036468506,1.2207031E-4,5.493164E-4
261679,android.sensor.gyroscope,-0.006088257,-0.0072021484,0.005432129
261729,android.sensor.gyroscope,0.0024719238,0.0025634766,-6.866455E-4
261780,android.sensor.linear_acceleration,0.005022347,8.9770555E-4,0.010605812
261831,android.sensor.gravity,0.69110155,-1.0076951,9.730227
261881,android.sensor.gravity,0.68978274,-1.0069966,9.730392
261934,android.sensor.accelerometer,0.65786743,-0.9867401,9.566574
261983,android.sensor.accelerometer,0.6600647,-0.9713898,9.559662
262034,android.sensor.game_rotation_vector,-0.0094483,-0.061594103,0.7270437,0.68375754
262086,android.sensor.orientation,42.49359,5.891898,4.039953
262137,android.sensor.gyroscope,-0.0024108887,0.0037994385,-0.003112793
262187,android.sensor.orientation,42.49417,5.877886,4.027673
262237,android.sensor.orientation,42.500305,5.873135,4.0162826
262289,android.sensor.gravity,0.6874955,-1.00138,9.731134
262340,android.sensor.gravity,0.68894225,-1.0012112,9.73105
262392,android.sensor.accelerometer,0.66522217,-0.9690399,9.577209
262441,android.sensor.gravity,0.68589664,-1.0010406,9.731282
262491,android.sensor.gravity,0.68522394,-0.99981743,9.731455
262544,android.sensor.magnetic_field,-24.612427,29.605103,-30.152893
262593,android.sensor.rotation_vector,-0.0603131,-0.01395544,-0.3634763,0.92954427,0.17453292
262644,android.sensor.rotation_vector,-0.060348906,-0.014020242,-0.36343217,0.9295582,0.17453292
262695,android.sensor.rotation_vector,-0.06037996,-0.014036243,-0.36342838,0.92955744,0.17453292
262746,android.sensor.magnetic_field,-24.612427,29.263306,-32.156372
262797,android.sensor.rotation_vector,-0.06037043,-0.01392862,-0.3635177,0.9295248,0.17453292
262847,android.sensor.magnetic_field_uncalibrated,-85.765076,-59.165955,-90.67688,-61.833984,-88.77106,-60.523987
262898,android.sensor.gravity,0.68528914,-1.0028881,9.731134
262949,android.sensor.gyroscope_uncalibrated,0.02986145,0.01512146,-0.019012451,0.027389532,0.012557983,-0.020767212
263000,android.sensor.gyroscope_uncalibrated,0.02986145,0.010238647,-0.028762817,0.027389532,0.012557983,-0.020767212
263051,android.sensor.geomagnetic_rotation_vector,-0.059688017,-0.015797038,-0.3330652,0.9408801,0.17453292
263102,android.sensor.rotation_vector,-0.06040895,-0.01400735,-0.36346248,0.92954266,0.17453292
263152,android.sensor.accelerometer,0.6783447,-0.9788208,9.564529
263202,android.sensor.accelerometer,0.6533203,-0.97628784,9.560242
263253,android.sensor.game_rotation_vector,-0.009474703,-0.061116792,0.72709143,0.68374926
263304,android.sensor.orientation,42.51471,5.86945,3.9956884
263356,android.sensor.gyroscope,0.0012664795,0.0013580322,-0.003112793
263406,android.sensor.rotation_vector,-0.060253564,-0.01406055,-0.363367,0.9295893,0.17453292
263461,android.sensor.gyroscope,0.0024719238,-0.002319336,-6.866455E-4
263508,android.sensor.gravity,0.6859938,-0.9961254,9.731779
263558,android.sensor.gravity,0.68685204,-0.9960969,9.731722
263609,android.sensor.accelerometer,0.6574402,-0.99565125,9.5672
263661,android.sensor.gravity,0.68412787,-0.9972605,9.731794
263711,android.sensor.game_rotation_vector,-0.009485966,-0.06096839,0.72709715,0.68375623
263762,android.sensor.rotation_vector,-0.06028856,-0.013893654,-0.36352146,0.92952913,0.17453292
263813,android.sensor.accelerometer,0.6660919,-0.9776001,9.574966
263863,android.sensor.gravity,0.68500704,-1.0031018,9.7311325
263915,android.sensor.gyroscope_uncalibrated,0.028656006,0.013916016,-0.021453857,0.027389532,0.012557983,-0.020767212
263967,android.sensor.linear_acceleration,-0.011655271,0.032542467,-0.032889366
264017,android.sensor.gravity,0.6859087,-1.0029409,9.731086
264070,android.sensor.gyroscope,3.0517578E-5,0.0037994385,-0.004348755
264119,android.sensor.game_rotation_vector,-0.009579628,-0.06120205,0.7271092,0.68372124
264170,android.sensor.rotation_vector,-0.06029939,-0.013965202,-0.36346352,0.92955,0.17453292
264223,android.sensor.gravity,0.6848863,-0.9981635,9.731648
264273,android.sensor.gyroscope_uncalibrated,0.02986145,0.018798828,-0.023880005,0.027389532,0.012557983,-0.020767212
264327,android.sensor.gyroscope,3.0517578E-5,1.2207031E-4,0.007873535
264378,android.sensor.gyroscope_uncalibrated,0.02986145,0.013916016,-0.019012451,0.027389532,0.012557983,-0.020767212
264430,android.sensor.gyroscope_uncalibrated,0.026184082,0.007797241,-0.015335083,0.027389532,0.012557983,-0.020767212
264482,android.sensor.gyroscope,3.0517578E-5,0.0013580322,-6.866455E-4
264532,android.sensor.gyroscope,0.0024719238,0.0037994385,-0.010437012
264584,android.sensor.gravity,0.68571186,-0.99732447,9.731676
264634,android.sensor.game_rotation_vector,-0.009397673,-0.061114565,0.7271027,0.68373847
264684,android.sensor.gyroscope_uncalibrated,0.02986145,0.013916016,-0.020217896,0.027389532,0.012557983,-0.020767212
264738,android.sensor.accelerometer,0.67692566,-0.9680939,9.555191
264791,android.sensor.gyroscope,0.00491333,-0.001083374,5.493164E-4
264841,android.sensor.gyroscope,0.0012664795,-0.001083374,-0.005554199
264891,android.sensor.gyroscope,-0.0024108887,-0.003540039,-0.0018920898
264942,android.sensor.gyroscope,0.0024719238,0.0013580322,5.493164E-4
264994,android.sensor.gravity,0.6856558,-0.9975605,9.731656
265045,android.sensor.magnetic_field,-25.294495,37.10785,-36.164856
265096,android.sensor.magnetic_field,-26.487732,35.231018,-34.661865
265148,android.sensor.accelerometer,0.6797638,-0.9992523,9.572449
265198,android.sensor.magnetic_field_uncalibrated,-88.32245,-51.493835,-98.19183,-61.833984,-88.77106,-60.523987
265250,android.sensor.geomagnetic_rotation_vector,-0.05980166,-0.015583245,-0.33326998,0.94080395,0.17453292
265301,android.sensor.rotation_vector,-0.060388394,-0.01389235,-0.3635546,0.9295097,0.17453292
265355,android.sensor.gyroscope,0.00491333,0.0037994385,-0.0018920898
265407,android.sensor.gyroscope,0.0012664795,0.0037994385,-0.003112793
